Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2012-01-01 00:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.54656,1.0,78.4563,1.0,-9999.0,151.0,0.0,1.0,10.2478,151.0,20.1747,1.0,2.69445,151.0
2012-01-01 01:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.89514,1.0,78.9262,1.0,-9999.0,151.0,0.0,1.0,10.1867,151.0,19.9718,1.0,3.86877,151.0
2012-01-01 02:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.0958,1.0,81.7631,1.0,-9999.0,151.0,0.0,1.0,10.1022,151.0,19.4619,1.0,2.71705,151.0
2012-01-01 03:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,355.848,1.0,83.1452,1.0,-9999.0,151.0,0.0,1.0,10.09,151.0,19.0678,1.0,2.73834,151.0
2012-01-01 04:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.52031,1.0,84.0549,1.0,-9999.0,151.0,0.0,1.0,10.0689,151.0,18.7144,1.0,2.22124,151.0
2012-01-01 05:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,358.878,1.0,83.7544,1.0,-9999.0,151.0,0.0,1.0,10.0583,1.0,18.5573,1.0,3.06796,151.0
2012-01-01 06:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,348.185,1.0,84.9986,1.0,-9999.0,151.0,0.0,1.0,10.07,1.0,18.1999,1.0,2.06585,151.0
2012-01-01 07:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.44899,1.0,84.6157,1.0,-9999.0,151.0,0.0,1.0,19.755,1.0,18.0961,1.0,2.07718,151.0
2012-01-01 08:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.2167,1.0,77.0653,1.0,-9999.0,151.0,0.0,1.0,128.187,1.0,19.7649,1.0,1.13474,151.0
2012-01-01 09:00:00,25,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.750181,1.0,68.1054,1.0,-9999.0,151.0,0.0,1.0,280.212,1.0,21.7859,1.0,0.983728,151.0
