Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2014-05-01 00:00:00,31,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,185.591,1.0,89.5889,1.0,618.145,1.0,-9999.0,1.0,10.0,1.0,16.8674,1.0,1.16402,151.0
2014-05-01 01:00:00,31,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.8043,1.0,90.0844,1.0,618.0,1.0,-9999.0,1.0,10.0,1.0,16.9626,1.0,0.977652,151.0
2014-05-01 02:00:00,31,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,321.479,1.0,91.8644,1.0,617.671,1.0,-9999.0,1.0,10.0,1.0,16.4774,1.0,0.449901,151.0
2014-05-01 03:00:00,31,26.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,344.085,1.0,92.4747,1.0,617.327,1.0,-9999.0,1.0,10.0,1.0,16.736,1.0,2.65163,151.0
2014-05-01 04:00:00,31,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,246.773,1.0,92.4586,1.0,617.381,1.0,-9999.0,1.0,10.0,1.0,16.6341,1.0,0.642711,151.0
2014-05-01 05:00:00,31,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,183.953,1.0,92.5154,1.0,617.625,1.0,-9999.0,1.0,10.0,1.0,16.4379,1.0,0.425063,151.0
2014-05-01 06:00:00,31,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,81.9279,1.0,92.67,1.0,617.624,1.0,-9999.0,1.0,10.4972,1.0,16.1567,1.0,0.0499255,151.0
2014-05-01 07:00:00,31,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,353.944,1.0,92.7833,1.0,617.771,1.0,-9999.0,1.0,33.5806,1.0,16.4389,1.0,1.3793,151.0
2014-05-01 08:00:00,31,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,347.065,1.0,91.6436,1.0,618.429,1.0,-9999.0,1.0,130.794,1.0,17.3149,1.0,2.18612,151.0
2014-05-01 09:00:00,31,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.2444,1.0,77.5936,1.0,618.72,1.0,-9999.0,1.0,310.881,1.0,19.3207,1.0,1.94574,151.0
2014-05-01 10:00:00,31,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.6542,1.0,66.5699,1.0,618.545,1.0,-9999.0,1.0,462.189,1.0,21.1436,1.0,0.988036,151.0
