Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2019-05-01 00:00:00,31,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,340.692,1.0,81.9701,1.0,617.481,1.0,-9999.0,1.0,0.0,1.0,19.1038,1.0,0.814311,1.0
2019-05-01 01:00:00,31,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,348.354,1.0,84.2603,1.0,617.174,1.0,-9999.0,1.0,-0.0533333,151.0,18.9667,1.0,1.02935,1.0
2019-05-01 02:00:00,31,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,347.751,1.0,87.0286,1.0,616.789,1.0,-9999.0,1.0,-0.0533333,151.0,18.5378,1.0,0.608161,1.0
2019-05-01 03:00:00,31,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,345.4,1.0,87.4647,1.0,616.473,1.0,-9999.0,1.0,0.0,1.0,18.2554,1.0,0.302136,1.0
2019-05-01 04:00:00,31,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,134.184,1.0,88.8478,1.0,616.523,1.0,-9999.0,1.0,0.0,1.0,16.6737,1.0,0.123905,1.0
2019-05-01 05:00:00,31,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,131.135,1.0,90.4196,1.0,616.732,1.0,-9999.0,1.0,0.0,1.0,15.7857,1.0,0.102176,1.0
2019-05-01 06:00:00,31,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,356.031,1.0,90.9488,1.0,617.057,1.0,-9999.0,1.0,0.0,1.0,16.2968,1.0,0.0670125,1.0
2019-05-01 07:00:00,31,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,341.825,1.0,89.6488,1.0,617.285,1.0,-9999.0,1.0,44.49,1.0,17.3582,1.0,0.17026,1.0
2019-05-01 08:00:00,31,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.1689,1.0,77.3115,1.0,617.586,1.0,-9999.0,1.0,219.333,1.0,20.1329,1.0,0.810781,1.0
2019-05-01 09:00:00,31,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.72571,1.0,69.2272,1.0,617.946,1.0,-9999.0,1.0,400.075,1.0,21.7776,1.0,1.74375,1.0
